∆Ï˙ó,’◊∏˜,∞Áº≈,…◊ıé,ìË◊°≥˛,ìË◊° Òl,ìË◊°”¿∑Ω,∆´ÜUó¯1,∆´ÜUó¯2,íkÖR…◊,õgÖR…◊,íkÖR≥˛,õgÖR≥˛,¡Ô“∑,≥˛“∑,íkõg—◊ºä,¸Ník≥˛,¸Ník Òl,¸Nõg≥˛,¸Nõg Òl,∞Á∆¸›xïä◊æ≤ÒìË◊°≥˛,∞Á∆¸›xïä◊æ≤ÒìË◊° Òl,∞Á∆¸›xïä◊æ≤ÒìË◊°”¿∑Ω,∞Á∆¸›xïä◊æ≤Ò¡Ô“∑
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:09,3473.8,3,3125340,-1,0,3399,3470.2,3473.8,2,1,2,0,1,3,3125340,0,0,542,563337900,382,0.840440165061898
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:10,3471,1,1041300,1,0,3399,3471,3473.8,4,1,4,0,1,1,1041300,0,0,543,564379200,383,0.84478021978022
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:10,3471,2,2082600,1,0,3399,3471,3473.8,2,2,1,0,2,0,0,2,2082600,545,566461800,384,0.845205479452055
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:11,3470.2,3,3123660,2,0,3399,3470.2,3473.8,1,2,0.5,0,2,0,0,3,3123660,548,569585460,386,0.844262295081967
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:11,3470.2,0,0,0,0,3399,3470,3474,4,34,0.117647058823529,0,0,0,0,0,0,548,569585460,386,0.81201044386423
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:12,3470,2,2082000,1,0,3399,3470,3472.8,3,1,3,0,2,0,0,2,2082000,550,571667460,387,0.814863102998696
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:12,3472.8,1,1041840,1,0,3399,3470,3473.8,4,2,2,0,1,1,1041840,0,0,551,572709300,388,0.817945383615085
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:13,3472.8,0,0,0,0,3399,3470,3472.6,4,2,2,0,0,0,0,0,0,551,572709300,388,0.821011673151751
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:13,3472.8,0,0,0,0,3399,3470.2,3472.6,3,2,1.5,0,0,0,0,0,0,551,572709300,388,0.822768434670116
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:14,3472.8,0,0,0,0,3399,3470.2,3472.2,3,1,3,0,0,0,0,0,0,551,572709300,388,0.825581395348837
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:14,3470.2,3,3123180,0,0,3399,3470.2,3472.2,2,1,2,0,2,0,0,3,3123180,554,575832480,388,0.827096774193548
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:15,3472.6,2,2083440,-1,0,3399,3470.6,3472.6,1,1,1,0,1,2,2083440,0,0,556,577915920,387,0.827319587628866
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:16,3472.6,1,1041780,-1,0,3399,3472.6,3473.8,1,1,1,0,1,1,1041780,0,0,557,578957700,386,0.827541827541828
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:16,3473,2,2083800,2,0,3399,3472.6,3473,1,19,0.0526315789473684,0,1,2,2083800,0,0,559,581041500,388,0.809045226130653
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:17,3473,0,0,0,0,3399,3472.8,3473,3,19,0.157894736842105,0,0,0,0,0,0,559,581041500,388,0.793865030674847
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:17,3473,4,4167420,0,0,3399,3472.6,3472.8,1,1,1,0,1,4,4167420,0,0,563,585208920,388,0.794117647058823
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:18,3472.6,1,1041780,0,0,3399,3472.2,3472.8,2,1,2,0,2,0,0,1,1041780,564,586250700,388,0.795593635250918
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:18,3472.4,3,3125220,3,0,3399,3472.4,3472.8,2,3,0.666666666666667,0,1,3,3125220,0,0,567,589375920,391,0.795121951219512
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:19,3472.4,6,6250860,1,0,3399,3472.2,3472.4,1,1,1,0,2,0,0,6,6250860,573,595626780,392,0.79537149817296
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:19,3471.2,2,2083020,2,0,3399,3470.6,3472.4,1,1,1,0,2,0,0,2,2083020,575,597709800,394,0.795620437956204
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:20,3472.4,2,2082900,0,0,3399,3470.4,3472.8,1,1,1,0,1,2,2082900,0,0,577,599792700,394,0.795868772782503
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:20,3472.4,0,0,0,0,3399,3470.4,3472.8,1,2,0.5,0,0,0,0,0,0,577,599792700,394,0.795151515151515
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:21,3470.2,2,2082180,1,0,3399,3470.4,3472.6,1,1,1,0,2,0,0,2,2082180,579,601874880,395,0.795399515738499
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:21,3472.6,1,1041780,1,0,3399,3470.4,3472.8,1,2,0.5,0,1,1,1041780,0,0,580,602916660,396,0.794685990338164
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:22,3472,1,1041600,1,0,3399,3472,3472.4,2,1,2,0,1,1,1041600,0,0,581,603958260,397,0.796139927623643
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:22,3470.2,6,6247500,3,0,3399,3470,3472.2,2,1,2,0,2,0,0,6,6247500,587,610205760,400,0.797590361445783
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:23,3472.2,2,2082660,2,0,3399,3470,3472.4,1,1,1,0,1,2,2082660,0,0,589,612288420,402,0.797833935018051
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:23,3473,4,4167300,3,0,3399,3472.6,3473,1,17,0.0588235294117647,0,1,4,4167300,0,0,593,616455720,405,0.783018867924528
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:24,3470.2,2,2082840,1,0,3399,3470.2,3473,1,17,0.0588235294117647,0,2,0,0,2,2082840,595,618538560,406,0.76878612716763
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:24,3470.2,1,1041060,1,0,3399,3470,3473,1,18,0.0555555555555556,0,2,0,0,1,1041060,596,619579620,407,0.754246885617214
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:25,3470.4,5,5206080,-1,0,3399,3470,3472.2,1,4,0.25,0,1,5,5206080,0,0,601,624785700,406,0.751972942502819
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:25,3472.2,4,4166160,1,0,3399,3470.4,3472.2,1,1,1,0,1,4,4166160,0,0,605,628951860,407,0.752252252252252
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:26,3472.2,1,1041660,-1,0,3399,3470.4,3471,1,1,1,0,1,1,1041660,0,0,606,629993520,406,0.752530933633296
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:26,3470.4,2,2082780,1,0,3399,3470.4,3472.6,1,1,1,0,2,0,0,2,2082780,608,632076300,407,0.752808988764045
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:27,3473,3,3125520,3,0,3399,3472.2,3472.4,42,3,14,0,1,3,3125520,0,0,611,635201820,410,0.797312430011198
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:27,3472.2,6,6249960,4,0,3399,3472.2,3472.4,36,3,12,0,2,0,0,6,6249960,617,641451780,414,0.834821428571429
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:28,3472.4,1,1041720,0,0,3399,3472.2,3472.4,36,2,18,0,1,1,1041720,0,0,618,642493500,414,0.873051224944321
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:28,3472.4,4,4166760,-1,0,3399,3472.4,3472.8,2,1,2,0,1,4,4166760,0,0,622,646660260,413,0.874304783092325
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:29,3472.4,1,1041720,0,0,3399,3472.6,3472.8,3,1,3,0,2,0,0,1,1041720,623,647701980,413,0.876666666666667
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:29,3472.8,3,3125280,2,0,3399,3472.8,3473,2,19,0.105263157894737,0,1,3,3125280,0,0,626,650827260,415,0.860718171926007
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:30,3472.2,13,13542360,11,0,3399,3472.2,3473,27,18,1.5,0,2,0,0,13,13542360,639,664369620,426,0.872998932764141
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:31,3473,1,1041900,1,0,3399,3472.2,3473,27,17,1.58823529411765,0,1,1,1041900,0,0,640,665411520,427,0.885744234800839
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:31,3472.2,3,3125040,-1,0,3399,3472.2,3472.4,25,1,25,0,2,0,0,3,3125040,643,668536560,426,0.910994764397906
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:32,3473,2,2083620,0,0,3399,3472.8,3473,1,16,0.0625,0,1,2,2083620,0,0,645,670620180,426,0.897013388259526
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:32,3473,6,6251340,4,0,3399,3472.2,3473,25,11,2.27272727272727,0,1,6,6251340,0,0,651,676871520,430,0.912423625254583
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:33,3473,0,0,0,0,3399,3472.4,3473,1,11,0.0909090909090909,0,0,0,0,0,0,651,676871520,430,0.903323262839879
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:33,3473,2,2083800,1,0,3399,3472.4,3473,1,9,0.111111111111111,0,1,2,2083800,0,0,653,678955320,431,0.896207584830339
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:34,3473,1,1041900,1,0,3399,3472.4,3473,1,8,0.125,0,1,1,1041900,0,0,654,679997220,432,0.89009900990099
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:34,3472.2,2,2083380,2,0,3399,3472.4,3472.8,1,1,1,0,2,0,0,2,2083380,656,682080600,434,0.890207715133531
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:35,3473,6,6251040,5,0,3399,3472.2,3473,24,5,4.8,0,1,6,6251040,0,0,662,688331640,439,0.909448818897638
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:35,3472.2,21,21875400,21,0,3399,3472.2,3473,6,4,1.5,0,2,0,0,21,21875400,683,710207040,460,0.911764705882353
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:36,3472.4,2,2083380,2,0,3399,3472.4,3472.8,1,1,1,0,1,2,2083380,0,0,685,712290420,462,0.911851126346719
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:37,3472.4,2,2083440,1,0,3399,3472.2,3472.8,5,1,5,0,2,0,0,2,2083440,687,714373860,463,0.915851272015656
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:37,3472.4,0,0,0,0,3399,3472.2,3472.6,5,3,1.66666666666667,0,0,0,0,0,0,687,714373860,463,0.918048780487805
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:38,3472.2,5,5208420,4,0,3399,3472.2,3472.6,2,2,1,0,2,0,0,5,5208420,692,719582280,467,0.918208373904576
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:38,3472.6,1,1041780,0,0,3399,3472.2,3472.6,2,1,2,0,1,1,1041780,0,0,693,720624060,467,0.919260700389105
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:39,3472.2,2,2083320,1,0,3399,3471,3471.8,2,1,2,0,2,0,0,2,2083320,695,722707380,468,0.920310981535471
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:40,3470,10,10410660,10,0,3399,3470,3471.8,24,1,24,0,2,0,0,10,10410660,705,733118040,478,0.942718446601942
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:40,3471.8,1,1041540,1,0,3399,3470,3471.8,24,1,24,0,1,1,1041540,0,0,706,734159580,479,0.965082444228904
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:41,3470,7,7288080,-1,0,3399,3470,3471.6,19,2,9.5,0,2,0,0,7,7288080,713,741447660,478,0.981606969990319
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:41,3470,1,1041000,1,0,3399,3470,3471,18,1,18,0,2,0,0,1,1041000,714,742488660,479,0.998065764023211
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:42,3470,4,4164300,1,0,3399,3470,3472.2,17,4,4.25,0,2,0,0,4,4164300,718,746652960,480,1.01059730250482
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:42,3470,1,1041000,0,0,3399,3470.2,3472,1,3,0.333333333333333,0,2,0,0,1,1041000,719,747693960,480,1.00864553314121
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:43,3470,7,7287000,6,0,3399,3470,3472,11,4,2.75,0,2,0,0,7,7287000,726,754980960,486,1.01531100478469
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:43,3470,6,6246000,6,0,3399,3471.6,3472,10,4,2.5,0,2,0,0,6,6246000,732,761226960,492,1.02097235462345
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:44,3470,1,1041000,1,0,3399,3471.6,3471.8,9,2,4.5,0,2,0,0,1,1041000,733,762267960,493,1.02759276879163
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:45,3471.8,3,3124080,1,0,3399,3471.6,3472,8,5,1.6,0,1,3,3124080,0,0,736,765392040,494,1.03030303030303
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:45,3471.6,1,1041480,1,0,3399,3471.6,3471.8,7,3,2.33333333333333,0,2,0,0,1,1041480,737,766433520,495,1.03399433427762
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:46,3471,12,12496920,10,0,3399,3470,3471,6,18,0.333333333333333,0,2,0,0,12,12496920,749,778930440,505,1.02228412256267
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:47,3470,7,7287000,7,0,3399,3469,3470.8,1,4,0.25,0,2,0,0,7,7287000,756,786217440,512,1.01942645698427
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:48,3470,0,0,0,0,3399,3469,3470,1,1,1,0,0,0,0,0,0,756,786217440,512,1.01940850277264
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:48,3468.6,2,2081280,2,0,3399,3468.2,3468.4,6,4,1.5,0,2,0,0,2,2081280,758,788298720,514,1.02117863720074
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:49,3468.6,2,2081160,1,0,3399,3468.2,3468.4,6,2,3,0,1,2,2081160,0,0,760,790379880,515,1.02481617647059
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:49,3468.2,2,2080920,2,0,3399,3468.2,3468.4,4,2,2,0,2,0,0,2,2080920,762,792460800,517,1.02660550458716
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:50,3468.2,3,3121380,0,0,3399,3468.2,3468.4,1,3,0.333333333333333,0,2,0,0,3,3121380,765,795582180,517,1.02470265324794
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:50,3468,4,4161900,3,0,3399,3468,3468.4,2,2,1,0,2,0,0,4,4161900,769,799744080,520,1.02465753424658
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:51,3468.4,4,4162080,-2,0,3399,3468.4,3469,1,1,1,0,1,4,4162080,0,0,773,803906160,518,1.02463503649635
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:51,3468.4,1,1040520,0,0,3399,3468,3468.2,2,4,0.5,0,2,0,0,1,1040520,774,804946680,518,1.02272727272727
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:52,3468.4,1,1040520,0,0,3399,3468,3468.2,2,3,0.666666666666667,0,1,1,1040520,0,0,775,805987200,518,1.02175883952856
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:52,3468,1,1040400,1,0,3399,3468,3468.2,1,3,0.333333333333333,0,2,0,0,1,1040400,776,807027600,519,1.01989150090416
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:53,3468,4,4161780,0,0,3399,3467.6,3469,1,1,1,0,2,0,0,4,4161780,780,811189380,519,1.01987353206865
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:54,3469,1,1040700,1,0,3399,3467.6,3469.8,1,1,1,0,1,1,1040700,0,0,781,812230080,520,1.01985559566787
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:54,3467.8,3,3121380,1,0,3399,3467.8,3469.8,3,1,3,0,1,3,3121380,0,0,784,815351460,521,1.02164111812444
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:55,3467.8,1,1040340,0,0,3399,3467.8,3469.8,2,1,2,0,2,0,0,1,1040340,785,816391800,521,1.02252252252252
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:55,3468.6,1,1040580,1,0,3399,3467.8,3469.2,2,1,2,0,1,1,1040580,0,0,786,817432380,522,1.02340234023402
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:56,3468.6,0,0,0,0,3399,3467.8,3468.6,2,1,2,0,0,0,0,0,0,786,817432380,522,1.02428057553957
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:56,3468,2,2080740,0,0,3399,3467.8,3468.6,1,1,1,0,1,2,2080740,0,0,788,819513120,522,1.02425876010782
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:57,3467.8,1,1040340,-1,0,3399,3467.6,3467.8,1,1,1,0,2,0,0,1,1040340,789,820553460,521,1.02423698384201
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:58,3467.8,0,0,0,0,3399,3467.6,3467.8,1,2,0.5,0,0,0,0,0,0,789,820553460,521,1.02329749103943
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:58,3467,2,2080380,2,0,3399,3467,3467.8,2,2,1,0,2,0,0,2,2080380,791,822633840,523,1.02325581395349
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:59,3467,0,0,0,0,3399,3467,3467.6,2,2,1,0,0,0,0,0,0,791,822633840,523,1.02321428571429
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:16:59,3467,5,5201100,-2,0,3399,3466,3467,4,3,1.33333333333333,0,2,0,0,5,5201100,796,827834940,521,1.02404274265361
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:00,3467,1,1040100,1,0,3399,3466,3467,4,2,2,0,1,1,1040100,0,0,797,828875040,522,1.02577777777778
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:00,3466,1,1039800,0,0,3399,3466,3467,3,2,1.5,0,2,0,0,1,1039800,798,829914840,522,1.02661934338953
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:01,3467,1,1040100,1,0,3399,3466,3467,3,1,3,0,1,1,1040100,0,0,799,830954940,523,1.02836879432624
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:02,3466,7,7282920,6,0,3399,3467,3470,1,4,0.25,0,2,0,0,7,7282920,806,838237860,529,1.0256183745583
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:03,3467,2,2079900,1,0,3399,3466,3467,2,2,1,0,2,0,0,2,2079900,808,840317760,530,1.02557319223986
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:03,3470,4,4162200,4,0,3399,3468,3468.6,5,5,1,0,1,4,4162200,0,0,812,844479960,534,1.02546093064091
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:04,3468,1,1040400,0,0,3399,3468,3468.6,4,5,0.8,0,2,0,0,1,1040400,813,845520360,534,1.02447552447552
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:04,3468,0,0,0,0,3399,3468,3468.6,5,5,1,0,0,0,0,0,0,813,845520360,534,1.02436901653612
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:05,3468.6,4,4161780,-1,0,3399,3468,3468.6,3,4,0.75,0,1,4,4161780,0,0,817,849682140,533,1.02341717259324
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:06,3468,1,1040400,0,0,3399,3468,3468.6,2,4,0.5,0,2,0,0,1,1040400,818,850722540,533,1.02160760587727
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:06,3468.6,5,5202900,5,0,3399,3468.6,3469,5,1,5,0,1,5,5202900,0,0,823,855925440,538,1.02504317789292
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:07,3468.6,0,0,0,0,3399,3468.6,3469,7,1,7,0,0,0,0,0,0,823,855925440,538,1.03019844693701
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:07,3468.6,1,1040580,1,0,3399,3468.6,3469,6,1,6,0,2,0,0,1,1040580,824,856966020,539,1.03448275862069
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:08,3468.6,1,1040580,1,0,3399,3468.6,3469,5,1,5,0,2,0,0,1,1040580,825,858006600,540,1.03789836347976
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:08,3468.6,0,0,0,0,3399,3468.8,3469,1,1,1,0,0,0,0,0,0,825,858006600,540,1.03786574870912
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:09,3468.6,0,0,0,0,3399,3468.8,3469,2,1,2,0,0,0,0,0,0,825,858006600,540,1.03869303525365
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:09,3468.6,1,1040580,0,0,3399,3468.8,3469,1,1,1,0,2,0,0,1,1040580,826,859047180,540,1.03865979381443
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:10,3468.6,2,2081160,0,0,3399,3468.6,3469,4,1,4,0,2,0,0,2,2081160,828,861128340,540,1.0412017167382
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:10,3469,2,2081280,1,0,3399,3468.6,3469.2,3,2,1.5,0,1,2,2081280,0,0,830,863209620,541,1.04198800342759
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:11,3469.2,3,3122100,2,0,3399,3469,3469.4,2,1,2,0,1,3,3122100,0,0,833,866331720,543,1.04280821917808
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:11,3469,1,1040700,0,0,3399,3469,3469.4,2,1,2,0,2,0,0,1,1040700,834,867372420,543,1.04362703165098
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:12,3469,5,5204040,5,0,3399,3469,3470,1,4,0.25,0,2,0,0,5,5204040,839,872576460,548,1.04092071611253
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:13,3469,1,1040700,1,0,3399,3469.4,3470,1,4,0.25,0,2,0,0,1,1040700,840,873617160,549,1.03823279524214
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:13,3470,6,6245700,1,0,3399,3469.4,3470.8,1,2,0.5,0,1,6,6245700,0,0,846,879862860,550,1.0373197625106
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:14,3469.4,2,2082060,1,0,3399,3469.4,3470.8,1,1,1,0,2,0,0,2,2082060,848,881944920,551,1.03728813559322
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:14,3471,3,3123840,2,0,3399,3469.4,3471,1,17,0.0588235294117647,0,1,3,3123840,0,0,851,885068760,553,1.0233918128655
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:15,3471,2,2082120,2,0,3399,3469,3471,1,16,0.0625,0,1,2,2082120,0,0,853,887150880,555,1.01071723000824
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:17,3471,2,2082600,1,0,3399,3469.2,3470,1,1,1,0,1,2,2082600,0,0,855,889233480,556,1.01070840197694
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:18,3468.6,3,3122040,1,0,3399,3468.6,3470,2,1,2,0,2,0,0,3,3122040,858,892355520,557,1.01152263374486
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:18,3468.6,0,0,0,0,3399,3469.2,3470,2,1,2,0,0,0,0,0,0,858,892355520,557,1.01233552631579
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:19,3470,1,1041000,1,0,3399,3470,3470.8,1,1,1,0,1,1,1041000,0,0,859,893396520,558,1.01232539030403
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:20,3470,2,2082000,2,0,3399,3469.2,3470,2,18,0.111111111111111,0,2,0,0,2,2082000,861,895478520,560,0.99919028340081
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:21,3470,3,3122520,1,0,3399,3469.2,3470,1,17,0.0588235294117647,0,1,3,3122520,0,0,864,898601040,561,0.986421725239617
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:21,3469.2,1,1040760,1,0,3399,3469,3470,9,22,0.409090909090909,0,2,0,0,1,1040760,865,899641800,562,0.976452119309262
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:17:22,3470,2,2081760,2,0,3399,3469,3470,9,21,0.428571428571429,0,1,2,2081760,0,0,867,901723560,564,0.967567567567568
